dataset,method,canonical_method,graph_seed,training_seed,export_dir,loaded_relation_id,loaded_relation_name,loaded_src_type,loaded_dst_type,loaded_edge_count,loaded_edge_hash,expected_loaded_edge_count,loaded_count_matches_expected,loaded_relation_audit_pass
DBLP,H6-dirskel-AP100-PA00-PV50-VP00-PTTP00,H6-dirskel-AP100-PA00-PV50-VP00-PTTP00,1,4,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA00-PV50-VP00-PTTP00\official_trainval\DBLP,0,AP,A,P,17474,52c457c1bf3fac7aa2edeb63d25f5105f370e44d5991eef4096df790b716e1e9,17474,True,True
DBLP,H6-dirskel-AP100-PA00-PV50-VP00-PTTP00,H6-dirskel-AP100-PA00-PV50-VP00-PTTP00,1,4,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA00-PV50-VP00-PTTP00\official_trainval\DBLP,1,PA,P,A,1,73894cf27e6823988396cb3def0b518ca1ce81adf9a9da5796819cf9f474be72,1,True,True
DBLP,H6-dirskel-AP100-PA00-PV50-VP00-PTTP00,H6-dirskel-AP100-PA00-PV50-VP00-PTTP00,1,4,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA00-PV50-VP00-PTTP00\official_trainval\DBLP,2,PT,P,T,1,824db9a2e1dcd32ae37967e1ddf4507838d1c43b3e1aaebd497d380e44666ef5,1,True,True
DBLP,H6-dirskel-AP100-PA00-PV50-VP00-PTTP00,H6-dirskel-AP100-PA00-PV50-VP00-PTTP00,1,4,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA00-PV50-VP00-PTTP00\official_trainval\DBLP,3,PV,P,V,1799,831a836eed968e32f3c49d5aa2fc4cb356da9b6b9bb402018dc503d5a359c3f1,1799,True,True
DBLP,H6-dirskel-AP100-PA00-PV50-VP00-PTTP00,H6-dirskel-AP100-PA00-PV50-VP00-PTTP00,1,4,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA00-PV50-VP00-PTTP00\official_trainval\DBLP,4,TP,T,P,1,acd1682edeaefb6a0ca463fe6c572e2817ca54ab906db80258313af3d304e8c1,1,True,True
DBLP,H6-dirskel-AP100-PA00-PV50-VP00-PTTP00,H6-dirskel-AP100-PA00-PV50-VP00-PTTP00,1,4,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA00-PV50-VP00-PTTP00\official_trainval\DBLP,5,VP,V,P,1,5f961020c06a9512c8de38af93babb2c91e99c0134b97d93c7565cb28262b083,1,True,True
DBLP,H6-dirskel-AP100-PA00-PV50-VP00-PTTP00,H6-dirskel-AP100-PA00-PV50-VP00-PTTP00,1,5,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA00-PV50-VP00-PTTP00\official_trainval\DBLP,0,AP,A,P,17474,52c457c1bf3fac7aa2edeb63d25f5105f370e44d5991eef4096df790b716e1e9,17474,True,True
DBLP,H6-dirskel-AP100-PA00-PV50-VP00-PTTP00,H6-dirskel-AP100-PA00-PV50-VP00-PTTP00,1,5,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA00-PV50-VP00-PTTP00\official_trainval\DBLP,1,PA,P,A,1,73894cf27e6823988396cb3def0b518ca1ce81adf9a9da5796819cf9f474be72,1,True,True
DBLP,H6-dirskel-AP100-PA00-PV50-VP00-PTTP00,H6-dirskel-AP100-PA00-PV50-VP00-PTTP00,1,5,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA00-PV50-VP00-PTTP00\official_trainval\DBLP,2,PT,P,T,1,824db9a2e1dcd32ae37967e1ddf4507838d1c43b3e1aaebd497d380e44666ef5,1,True,True
DBLP,H6-dirskel-AP100-PA00-PV50-VP00-PTTP00,H6-dirskel-AP100-PA00-PV50-VP00-PTTP00,1,5,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA00-PV50-VP00-PTTP00\official_trainval\DBLP,3,PV,P,V,1799,831a836eed968e32f3c49d5aa2fc4cb356da9b6b9bb402018dc503d5a359c3f1,1799,True,True
DBLP,H6-dirskel-AP100-PA00-PV50-VP00-PTTP00,H6-dirskel-AP100-PA00-PV50-VP00-PTTP00,1,5,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA00-PV50-VP00-PTTP00\official_trainval\DBLP,4,TP,T,P,1,acd1682edeaefb6a0ca463fe6c572e2817ca54ab906db80258313af3d304e8c1,1,True,True
DBLP,H6-dirskel-AP100-PA00-PV50-VP00-PTTP00,H6-dirskel-AP100-PA00-PV50-VP00-PTTP00,1,5,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA00-PV50-VP00-PTTP00\official_trainval\DBLP,5,VP,V,P,1,5f961020c06a9512c8de38af93babb2c91e99c0134b97d93c7565cb28262b083,1,True,True
DBLP,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,1,1,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP50-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,0,AP,A,P,8737,264bdd4ff08a03a2344fc1b9704d3d43731491fa4709f7eb95895948f9a89cc6,8737,True,True
DBLP,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,1,1,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP50-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,1,PA,P,A,1,73894cf27e6823988396cb3def0b518ca1ce81adf9a9da5796819cf9f474be72,1,True,True
DBLP,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,1,1,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP50-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,2,PT,P,T,1,824db9a2e1dcd32ae37967e1ddf4507838d1c43b3e1aaebd497d380e44666ef5,1,True,True
DBLP,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,1,1,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP50-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,3,PV,P,V,3598,b0a2c9ef4e35effff5968bcfb1e8911b7541f08f0249f5bb2c99960be2ef55a2,3598,True,True
DBLP,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,1,1,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP50-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,4,TP,T,P,1,acd1682edeaefb6a0ca463fe6c572e2817ca54ab906db80258313af3d304e8c1,1,True,True
DBLP,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,1,1,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP50-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,5,VP,V,P,1,5f961020c06a9512c8de38af93babb2c91e99c0134b97d93c7565cb28262b083,1,True,True
DBLP,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,1,2,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP50-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,0,AP,A,P,8737,264bdd4ff08a03a2344fc1b9704d3d43731491fa4709f7eb95895948f9a89cc6,8737,True,True
DBLP,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,1,2,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP50-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,1,PA,P,A,1,73894cf27e6823988396cb3def0b518ca1ce81adf9a9da5796819cf9f474be72,1,True,True
DBLP,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,1,2,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP50-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,2,PT,P,T,1,824db9a2e1dcd32ae37967e1ddf4507838d1c43b3e1aaebd497d380e44666ef5,1,True,True
DBLP,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,1,2,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP50-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,3,PV,P,V,3598,b0a2c9ef4e35effff5968bcfb1e8911b7541f08f0249f5bb2c99960be2ef55a2,3598,True,True
DBLP,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,1,2,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP50-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,4,TP,T,P,1,acd1682edeaefb6a0ca463fe6c572e2817ca54ab906db80258313af3d304e8c1,1,True,True
DBLP,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,1,2,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP50-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,5,VP,V,P,1,5f961020c06a9512c8de38af93babb2c91e99c0134b97d93c7565cb28262b083,1,True,True
DBLP,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,1,3,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP50-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,0,AP,A,P,8737,264bdd4ff08a03a2344fc1b9704d3d43731491fa4709f7eb95895948f9a89cc6,8737,True,True
DBLP,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,1,3,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP50-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,1,PA,P,A,1,73894cf27e6823988396cb3def0b518ca1ce81adf9a9da5796819cf9f474be72,1,True,True
DBLP,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,1,3,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP50-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,2,PT,P,T,1,824db9a2e1dcd32ae37967e1ddf4507838d1c43b3e1aaebd497d380e44666ef5,1,True,True
DBLP,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,1,3,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP50-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,3,PV,P,V,3598,b0a2c9ef4e35effff5968bcfb1e8911b7541f08f0249f5bb2c99960be2ef55a2,3598,True,True
DBLP,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,1,3,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP50-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,4,TP,T,P,1,acd1682edeaefb6a0ca463fe6c572e2817ca54ab906db80258313af3d304e8c1,1,True,True
DBLP,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,1,3,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP50-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,5,VP,V,P,1,5f961020c06a9512c8de38af93babb2c91e99c0134b97d93c7565cb28262b083,1,True,True
DBLP,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,1,4,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP50-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,0,AP,A,P,8737,264bdd4ff08a03a2344fc1b9704d3d43731491fa4709f7eb95895948f9a89cc6,8737,True,True
DBLP,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,1,4,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP50-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,1,PA,P,A,1,73894cf27e6823988396cb3def0b518ca1ce81adf9a9da5796819cf9f474be72,1,True,True
DBLP,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,1,4,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP50-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,2,PT,P,T,1,824db9a2e1dcd32ae37967e1ddf4507838d1c43b3e1aaebd497d380e44666ef5,1,True,True
DBLP,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,1,4,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP50-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,3,PV,P,V,3598,b0a2c9ef4e35effff5968bcfb1e8911b7541f08f0249f5bb2c99960be2ef55a2,3598,True,True
DBLP,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,1,4,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP50-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,4,TP,T,P,1,acd1682edeaefb6a0ca463fe6c572e2817ca54ab906db80258313af3d304e8c1,1,True,True
DBLP,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,1,4,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP50-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,5,VP,V,P,1,5f961020c06a9512c8de38af93babb2c91e99c0134b97d93c7565cb28262b083,1,True,True
DBLP,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,1,5,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP50-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,0,AP,A,P,8737,264bdd4ff08a03a2344fc1b9704d3d43731491fa4709f7eb95895948f9a89cc6,8737,True,True
DBLP,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,1,5,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP50-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,1,PA,P,A,1,73894cf27e6823988396cb3def0b518ca1ce81adf9a9da5796819cf9f474be72,1,True,True
DBLP,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,1,5,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP50-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,2,PT,P,T,1,824db9a2e1dcd32ae37967e1ddf4507838d1c43b3e1aaebd497d380e44666ef5,1,True,True
DBLP,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,1,5,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP50-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,3,PV,P,V,3598,b0a2c9ef4e35effff5968bcfb1e8911b7541f08f0249f5bb2c99960be2ef55a2,3598,True,True
DBLP,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,1,5,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP50-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,4,TP,T,P,1,acd1682edeaefb6a0ca463fe6c572e2817ca54ab906db80258313af3d304e8c1,1,True,True
DBLP,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,1,5,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP50-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,5,VP,V,P,1,5f961020c06a9512c8de38af93babb2c91e99c0134b97d93c7565cb28262b083,1,True,True
DBLP,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,1,1,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP75-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,0,AP,A,P,13106,e22a4df5e7542c7cf7d3dd46c4ce304a1946c7c6cdf28ca2637cc8502116bbb9,13106,True,True
DBLP,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,1,1,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP75-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,1,PA,P,A,1,73894cf27e6823988396cb3def0b518ca1ce81adf9a9da5796819cf9f474be72,1,True,True
DBLP,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,1,1,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP75-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,2,PT,P,T,1,824db9a2e1dcd32ae37967e1ddf4507838d1c43b3e1aaebd497d380e44666ef5,1,True,True
DBLP,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,1,1,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP75-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,3,PV,P,V,3598,b0a2c9ef4e35effff5968bcfb1e8911b7541f08f0249f5bb2c99960be2ef55a2,3598,True,True
DBLP,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,1,1,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP75-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,4,TP,T,P,1,acd1682edeaefb6a0ca463fe6c572e2817ca54ab906db80258313af3d304e8c1,1,True,True
DBLP,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,1,1,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP75-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,5,VP,V,P,1,5f961020c06a9512c8de38af93babb2c91e99c0134b97d93c7565cb28262b083,1,True,True
DBLP,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,1,2,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP75-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,0,AP,A,P,13106,e22a4df5e7542c7cf7d3dd46c4ce304a1946c7c6cdf28ca2637cc8502116bbb9,13106,True,True
DBLP,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,1,2,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP75-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,1,PA,P,A,1,73894cf27e6823988396cb3def0b518ca1ce81adf9a9da5796819cf9f474be72,1,True,True
DBLP,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,1,2,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP75-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,2,PT,P,T,1,824db9a2e1dcd32ae37967e1ddf4507838d1c43b3e1aaebd497d380e44666ef5,1,True,True
DBLP,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,1,2,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP75-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,3,PV,P,V,3598,b0a2c9ef4e35effff5968bcfb1e8911b7541f08f0249f5bb2c99960be2ef55a2,3598,True,True
DBLP,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,1,2,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP75-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,4,TP,T,P,1,acd1682edeaefb6a0ca463fe6c572e2817ca54ab906db80258313af3d304e8c1,1,True,True
DBLP,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,1,2,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP75-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,5,VP,V,P,1,5f961020c06a9512c8de38af93babb2c91e99c0134b97d93c7565cb28262b083,1,True,True
DBLP,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,1,3,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP75-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,0,AP,A,P,13106,e22a4df5e7542c7cf7d3dd46c4ce304a1946c7c6cdf28ca2637cc8502116bbb9,13106,True,True
DBLP,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,1,3,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP75-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,1,PA,P,A,1,73894cf27e6823988396cb3def0b518ca1ce81adf9a9da5796819cf9f474be72,1,True,True
DBLP,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,1,3,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP75-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,2,PT,P,T,1,824db9a2e1dcd32ae37967e1ddf4507838d1c43b3e1aaebd497d380e44666ef5,1,True,True
